mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,spec_centroid_mean,spec_centroid_std,spec_rolloff_mean,spec_rolloff_std,spec_bandwidth_mean,spec_bandwidth_std,zcr_mean,zcr_std,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,pitch_mean,pitch_std,rms_mean,rms_std,spec_contrast_mean,spec_contrast_std,duration,tempo,spec_flatness_mean,file_name,label,category
-422.73505,122.67851,66.57443,101.30567,31.151348,51.002964,16.710594,59.680565,-2.8336623,46.51386,-5.4598875,33.10178,-15.48337,33.752197,-4.569289,19.63341,-10.769748,23.768345,-9.828402,13.504849,-11.086128,16.500996,-2.2981877,16.724436,-2.2769313,9.915559,1789.9460085974763,1897.1346926145654,2633.173076923077,2486.8669585088837,1013.8226082184493,661.0393222315521,0.14986478365384615,0.19346488074685247,0.3120491,0.23595063,0.1658848,0.14088476,0.12939984,0.28884736,0.22946393,0.2095579,0.32052234,0.19973871,0.17333208,0.18392602,1644.5715,1350.9696,0.0775451,0.05203243,23.884896072992323,10.628380021822057,2.048,48.07692307692308,0.009046265,YAF_tool_sad.wav,1,depressed
-354.18478,105.47685,90.61431,94.88148,27.915054,57.01594,18.312147,49.238674,-1.5015122,39.047863,-1.5702791,41.15383,-20.48908,38.218952,-11.086113,30.243406,-2.5947025,25.434578,-7.818087,14.693495,-4.1793203,22.3074,-6.0288715,19.306828,-0.76039755,12.689831,1566.1232546669391,1696.184989240267,2625.5896226415093,2327.2551683768265,1098.795878355619,709.6196866852829,0.11360369988207547,0.14532764665898174,0.11361865,0.27512428,0.32125112,0.13003486,0.1536767,0.22587916,0.29977107,0.2462817,0.27873552,0.4376207,0.2993623,0.1099723,566.8519,462.48257,0.13183124,0.07366117,26.6282635789235,10.873524703229469,1.664,170.45454545454547,0.005225113,YAF_tough_sad.wav,1,depressed
-407.50986,121.75234,57.22991,107.41088,34.19679,45.762356,19.193432,57.64727,2.0556905,49.849792,-9.410865,37.86162,-14.223236,34.61519,-4.38973,29.491089,-5.917081,20.837696,-7.587298,20.418571,-9.253592,17.561829,-3.0700212,15.446003,0.41449636,13.549424,2253.86512778906,2244.2186010086407,3285.2128623188405,2797.8326985006966,1090.3186978513424,738.0207856189248,0.22762398097826086,0.26929491503205916,0.3318368,0.24570578,0.10645925,0.09650438,0.19379498,0.2273852,0.15686966,0.2508451,0.3375868,0.23796967,0.27025312,0.24464701,1793.4376,1419.3872,0.083954506,0.050895873,24.856901801224677,11.690247997598613,2.176,49.3421052631579,0.00966348,YAF_turn_sad.wav,1,depressed
-348.66876,114.20336,77.232254,82.95288,31.082375,47.894184,17.334084,60.717438,-5.950737,52.24658,0.30623758,32.329994,-15.9583435,38.17025,-9.591908,23.405848,-4.136278,21.537594,-4.1328907,18.040176,-9.617989,17.893372,-5.379981,17.322445,-5.4195967,21.533321,1521.7337706358262,1696.4410747842014,2407.8369140625,2140.677649832029,1120.6416782298834,564.0467040658891,0.117034912109375,0.18602890594876137,0.09965101,0.17650959,0.22953965,0.075455815,0.053252514,0.15705726,0.32971504,0.25668755,0.22201662,0.36944324,0.37820423,0.124001615,852.2603,813.04694,0.1593623,0.10059139,26.96838702454588,12.849438709844646,2.02725,49.3421052631579,0.0013780873,YAF_vine_sad.wav,1,depressed
-376.1422,119.42928,73.44983,87.58177,28.849714,44.675915,13.757113,59.660698,-6.1546307,53.95893,-8.653774,33.934525,-15.682522,35.326935,-11.297277,16.821138,-14.197835,20.120102,-7.8094106,15.959533,-6.5124226,12.829723,-5.421056,16.226322,0.38660622,12.627009,1887.6631474588933,2030.8730514248975,2993.75,2352.032587288422,1080.727128229248,647.2458427081747,0.15697428385416667,0.21862339700676203,0.14864206,0.2721902,0.2481668,0.06684591,0.049492657,0.20483848,0.25087506,0.17673855,0.29286283,0.41471946,0.24479046,0.1374735,1032.3423,973.0279,0.099702194,0.068755396,25.309846242202763,11.855423793361377,1.888,144.23076923076923,0.0018305568,YAF_voice_sad.wav,1,depressed
-415.72485,133.7433,83.00449,72.82485,25.446463,43.930157,12.755823,49.183136,-5.423053,51.68122,-0.41187355,30.001007,-16.281033,37.02402,-11.528472,17.917177,-15.104928,20.21263,-6.6025944,18.749214,-7.605354,13.805555,-3.561049,10.7770405,0.95096475,10.515103,1614.395645119827,1576.1618066536116,2701.5881147540986,2236.7582385445357,1291.5205970656662,675.596702363021,0.16051645747950818,0.19799974997718614,0.28775325,0.24099706,0.14753018,0.07378998,0.072965436,0.18008791,0.32169294,0.3708982,0.34783342,0.10780627,0.08906437,0.14047423,1166.9276,1031.8665,0.06472284,0.055672556,25.481126341254985,9.678313474971217,1.92,89.28571428571429,0.003550653,YAF_void_sad.wav,1,depressed
-407.14682,133.94942,64.391846,65.583626,15.088122,44.546078,12.103221,50.59393,-3.81208,39.461834,-4.4085426,28.811272,-16.666853,30.146162,-12.591422,18.346365,-13.918982,22.68496,-5.0564127,12.642703,-5.361378,18.457104,-0.9314675,11.629481,-1.5038234,11.680894,1492.291074083658,1218.642388696326,2565.7087053571427,2050.9724489876135,1182.2137744620948,686.6456012777625,0.11063929966517858,0.09598642914728593,0.33740297,0.22031714,0.1585763,0.15107933,0.23190252,0.3059952,0.27429202,0.4051372,0.18148057,0.0989231,0.1359873,0.24058522,1528.1313,1152.8011,0.049922485,0.05263401,25.115970773941836,10.067232701370527,1.76,93.75,0.0077805123,YAF_vote_sad.wav,1,depressed
-379.288,135.2493,95.294754,65.11674,25.917255,45.288082,10.838447,48.77691,-6.4222937,43.487865,-9.745407,26.553205,-21.686249,37.194847,-3.9186656,25.180483,-11.063033,22.551903,-6.449314,15.35747,-9.229809,15.559483,-3.3247466,11.699717,-9.449769,18.15361,1177.7554160032644,918.0171974462844,2296.7379385964914,1914.4618895144704,1218.544600585456,704.245415970036,0.07070655153508772,0.058028460231811074,0.24741612,0.30972174,0.14647554,0.108664244,0.12679318,0.26460117,0.34982702,0.2150993,0.26336446,0.37869242,0.20548563,0.15137991,1079.7434,1016.3264,0.07274763,0.057148505,26.419994090694686,10.709493448762714,1.792,156.25,0.0016172016,YAF_wag_sad.wav,1,depressed
-460.02783,135.17639,74.75024,63.458595,33.76079,45.86189,17.595625,47.750698,-0.8398748,51.920414,2.864432,36.731155,-11.268897,38.247368,-10.032713,24.193247,-12.103925,24.210241,-0.29822496,14.098468,-7.370339,13.62784,-0.046003047,14.966594,-3.4994454,16.497421,1267.093058848971,1300.2450003152064,2130.859375,2132.7517471696838,1135.9383365971312,682.3568108400441,0.09016927083333333,0.0957596454105878,0.26254323,0.28846928,0.13931844,0.113805495,0.19265829,0.2772202,0.2546757,0.2527019,0.43292174,0.20867023,0.12183965,0.15361738,1287.6937,1014.9822,0.03679304,0.03993195,24.876936788913042,10.487335830088526,1.888,117.1875,0.003656199,YAF_walk_sad.wav,1,depressed
-382.33002,97.66854,63.098732,80.176,18.951405,45.32296,12.125865,61.741028,-7.4117737,55.45976,-0.8457943,35.685204,-7.4602695,39.537228,-13.726063,22.349886,-2.5011446,26.032394,-6.0537667,14.002369,-8.8040085,16.274008,2.7044587,17.850101,-5.071711,12.957973,1822.2222498116234,1919.6534893569262,2510.529891304348,2181.8800033519838,826.161057792195,515.2929200393021,0.16700634057971014,0.21637208912393754,0.24221943,0.29080263,0.13432221,0.12893713,0.0639089,0.19123907,0.26460057,0.3107833,0.43089718,0.3594697,0.2866663,0.179427,2051.231,1413.621,0.074946426,0.059597723,25.913727471538607,11.66461453011347,2.176,93.75,0.00038310132,YAF_wash_sad.wav,1,depressed
-375.6206,103.9674,75.9678,73.6542,30.89558,53.71688,15.161838,58.467155,-0.14458507,53.638496,-8.826326,37.073772,-16.710003,35.207466,-9.830878,12.360001,-10.186912,16.619589,-9.882765,18.633078,-8.516842,13.25654,-6.911361,12.609317,-4.420274,7.759295,1470.3234855761964,1911.8510017697765,2185.653409090909,2305.821400393783,811.4921562021354,556.0637909326014,0.13117897727272726,0.21394920501329942,0.13125159,0.27547055,0.26245606,0.12371742,0.09684495,0.13724647,0.25669348,0.32051778,0.27725646,0.273065,0.38185504,0.17963272,795.6729,734.0719,0.10444662,0.06463357,25.3602077219084,11.737974724482513,1.728,156.25,0.0011731074,YAF_week_sad.wav,1,depressed
-420.6703,107.83777,55.170788,84.50647,32.852512,47.75521,15.578927,52.069916,5.414326,49.920116,1.1183019,33.44367,-10.628331,36.439575,-8.142933,24.505278,-7.068554,19.491112,-6.299166,19.705362,-5.3845162,15.006327,-0.6325254,14.292509,-3.2201061,11.92092,1882.436154433221,2219.242554974472,2604.3526785714284,2538.550784875571,834.7024827120866,553.5855360936417,0.167236328125,0.24086342218992798,0.2609134,0.22052659,0.16337517,0.14730307,0.20020793,0.3227545,0.33766073,0.46788684,0.32278058,0.18524702,0.1459695,0.14190395,1166.2717,1183.8585,0.060696304,0.050165664,23.529622738841294,11.410697556857691,2.208,144.23076923076923,0.0022791259,YAF_wheat_sad.wav,1,depressed
-424.52756,119.125656,73.00215,79.27571,27.44245,47.061184,12.740888,62.66284,-5.220846,52.164722,-4.4600263,30.250395,-16.401806,34.352222,-7.729081,19.771633,-7.9746437,18.84448,-3.195264,19.764244,-10.343296,17.73246,-4.8062973,16.338001,-0.66993755,16.1601,1806.3524208196186,2029.363914071848,2673.2536764705883,2550.5290928734807,1099.4509871992625,689.6868087746107,0.16340188419117646,0.23949857528389193,0.2983237,0.20494282,0.10342259,0.10031979,0.18284012,0.26160878,0.23773207,0.28229934,0.3362705,0.21416852,0.2276085,0.22205442,1375.6494,1143.5426,0.06036977,0.04576762,25.311554710851713,11.276274432591329,2.1591875,43.604651162790695,0.0030737007,YAF_when_sad.wav,1,depressed
-316.87314,69.871086,69.32417,111.83769,29.978275,53.339592,11.215982,52.931683,-8.415157,42.974117,-6.496733,38.719845,-17.708082,32.99069,-9.346875,15.656229,-5.2977276,20.871775,-10.4413805,14.61728,-9.065367,11.405514,-5.9380655,19.680878,-4.1681614,10.648853,1535.069658355781,1805.30265845189,2402.34375,2473.009763943366,897.5251831010612,615.0979926775022,0.12729964717741934,0.18881187876663777,0.1657821,0.31184286,0.22332668,0.092072934,0.11407612,0.13036355,0.2502376,0.31058395,0.27582067,0.48738372,0.37102178,0.16943511,2129.024,1549.7051,0.16680412,0.10941189,25.231388869800526,11.095112747573687,1.952,156.25,0.0007844432,YAF_which_sad.wav,1,depressed
-411.52695,126.607864,87.13314,74.731575,31.470638,51.849636,24.359818,52.831757,1.8606628,54.106953,-2.5526538,34.788483,-19.791166,43.42727,-1.8402878,19.54161,-3.894363,22.544888,-3.9653752,21.553677,-9.937964,21.03178,-3.5555844,19.764177,-3.5622022,10.446114,1323.7444411794381,1219.0889042773597,2214.4657258064517,2085.2061840135775,1147.8089684669037,706.0371562445912,0.08127520161290322,0.07670988508571182,0.36570042,0.3889587,0.2249943,0.17652659,0.21101367,0.24865313,0.33014795,0.25836194,0.29743412,0.46202844,0.2738766,0.28402352,1587.1593,1257.1189,0.07582669,0.050522484,25.270926972891246,10.036314411365185,1.952,93.75,0.004368034,YAF_whip_sad.wav,1,depressed
-426.37576,123.173904,69.5667,92.47726,32.34004,53.930965,15.3086,60.933617,-5.12017,53.499382,-5.4987745,25.92374,-17.46977,28.827114,-8.300898,21.682207,-6.069583,16.305319,-5.8707256,15.484158,-8.413256,15.253088,-6.214949,16.68111,-3.410237,13.395663,1734.8151473833627,2054.907005655909,2451.3020833333335,2472.248874858769,883.5642252924608,551.2893432713961,0.139794921875,0.19343743697634294,0.33147794,0.24309783,0.10900713,0.0973667,0.1607401,0.36558217,0.35463536,0.3030477,0.35536063,0.30981687,0.21381707,0.21572237,1140.0621,1133.6256,0.05464423,0.047340456,23.4018806513185,10.799246342864661,1.888,44.642857142857146,0.0013849396,YAF_white_sad.wav,1,depressed
-390.73502,127.738014,84.38935,72.43306,29.42421,40.79121,13.636117,54.565403,-0.94493145,48.752262,1.1682417,30.202438,-14.34668,38.24528,-7.74515,22.358837,-10.003074,20.49218,-4.7271895,13.621114,-13.402921,17.695126,-1.146705,15.690304,0.37028617,9.868906,1327.9422995123318,1632.6169161258142,1982.3887711864406,2170.4096467796558,951.8589208009278,635.4360760314472,0.11594610699152542,0.15775011694170227,0.2870707,0.30852276,0.15695061,0.11234947,0.19554035,0.2993718,0.2785504,0.42097154,0.22057994,0.14792384,0.14818262,0.19731879,1122.8129,1081.4893,0.08046816,0.058858372,25.935181619545464,10.610043960546895,1.856,42.61363636363637,0.0018504089,YAF_wife_sad.wav,1,depressed
-366.67783,106.484985,82.39708,63.73244,28.936804,41.797836,17.397089,60.661304,-6.351876,52.681858,-3.142402,38.39104,-11.669908,31.197742,-11.6636305,26.593782,-5.159713,23.36021,-2.3543587,15.35375,-11.770951,18.229414,-0.0044093523,13.869618,-5.440936,11.852356,1294.0624900630196,1136.8352818622545,2273.0823863636365,2032.7311178524542,1093.9672804251436,749.9937510496206,0.08556019176136363,0.08128992071228978,0.33544254,0.35817596,0.12547626,0.16650689,0.13764292,0.22458449,0.25364777,0.20021027,0.31366506,0.24017435,0.23332681,0.21884182,1211.7949,1000.7681,0.090002954,0.060897697,27.21409123781182,10.088234503397102,2.08,156.25,0.0022480814,YAF_wire_sad.wav,1,depressed
-386.71454,107.91655,64.260605,108.66079,41.17727,48.995876,14.151378,56.25512,-4.7811947,54.107536,1.7564431,43.373627,-12.372305,30.09125,-8.6276,18.956121,-1.7083043,22.41949,-7.4906406,13.814245,-4.1996655,15.218652,-2.0429363,13.736439,-1.5756625,12.815052,2058.3077546406475,2205.18755257775,2881.2003968253966,2582.428301413096,846.4522970388871,564.1379541886104,0.19387090773809523,0.24382710878783642,0.3068411,0.23422442,0.13196902,0.08118376,0.070032865,0.13969906,0.22297513,0.20239525,0.2726096,0.31165403,0.31623113,0.29806435,1951.089,1492.146,0.087097466,0.057235885,24.14067491598733,11.188829146831054,1.984,144.23076923076923,0.0007806283,YAF_witch_sad.wav,1,depressed
-427.19492,127.951256,63.53644,84.67677,29.484982,39.581474,13.176431,52.308628,-6.9549017,43.267773,-9.496317,30.000757,-14.160477,25.927307,-8.750502,17.153708,-12.762296,23.254076,-8.008162,14.20495,-12.298576,15.6432085,-4.0484366,13.74895,-2.4800725,8.676488,1909.3688595349379,1928.2979644673594,2879.6875,2569.7901401053537,1109.4298841555549,752.6333914454655,0.18496844951923078,0.21937934793109426,0.22896317,0.28996578,0.16199435,0.08689265,0.14980644,0.3085585,0.27504826,0.3848175,0.26394293,0.12802848,0.15467815,0.16981938,1551.454,1339.4001,0.055816483,0.047454264,25.21889389256421,10.340315587983575,2.072125,144.23076923076923,0.006124027,YAF_yearn_sad.wav,1,depressed
-333.815,120.47419,97.395386,75.027054,39.339386,48.97271,23.985538,56.096546,-4.9965835,58.86616,-1.8743409,23.609911,-17.416637,37.228672,-8.179713,24.485596,-10.984678,23.53508,-6.1298676,20.140583,-9.135076,19.661943,-6.667077,21.640034,-4.5882807,13.74682,1451.9489390209112,1546.3569887467092,2448.5212053571427,2222.813051909312,1226.9403342271798,669.2170426944328,0.08040073939732142,0.09611273551587822,0.21276964,0.32906136,0.16458294,0.07938012,0.12532017,0.19674157,0.23984957,0.24659112,0.34938878,0.4309213,0.19902663,0.14462237,661.3575,639.5056,0.13844307,0.0839169,27.26702467780725,11.564527358426886,1.76,144.23076923076923,0.00096420466,YAF_yes_sad.wav,1,depressed
-405.33524,126.45822,70.12897,80.79413,25.280066,45.69646,16.220098,55.027607,-5.2426453,53.097965,-2.910652,30.766506,-16.335266,31.389883,-9.776172,17.516474,-5.3016515,20.251719,-6.2060623,13.99561,-8.403097,20.538748,-3.7713964,16.223215,-2.9067762,10.539511,1713.1846471334309,1819.6227648416543,2665.264423076923,2305.89144350967,1141.4405922636804,627.5541984899357,0.13974609375,0.19025500494037018,0.24637944,0.16244827,0.11497259,0.07878307,0.117444806,0.27917185,0.3475879,0.28452015,0.34612787,0.21031441,0.18268907,0.24251567,1360.0215,1184.0422,0.07317975,0.060482208,25.26520300828925,11.63479358682676,2.048,44.642857142857146,0.004423138,YAF_young_sad.wav,1,depressed
-421.0932,129.88094,58.1277,77.344185,32.772053,50.61698,20.353386,56.147583,4.87938,60.868885,-1.7540989,28.908916,-21.429384,33.996105,-8.208918,22.108393,-14.976608,22.12549,-7.0664315,17.84501,-10.049692,16.721386,-1.9174039,14.540814,2.1228862,10.715972,1965.656902576926,1981.6636739709654,2953.61328125,2471.871201696745,1165.8569777963617,712.8676512681337,0.16455078125,0.22833239716723114,0.23665409,0.3437523,0.15471229,0.09259446,0.12137623,0.18578377,0.268561,0.23159042,0.3723534,0.2554294,0.1840446,0.14281441,1505.3737,1258.8644,0.07196833,0.05587755,25.118387003254604,12.032533956261398,2.016,125.0,0.012527058,YAF_youth_sad.wav,1,depressed
-369.3034,131.48302,51.359123,99.14027,-13.801449,76.52975,0.6746314,62.80314,3.9332755,40.623856,-5.317543,43.78506,-9.151737,29.106424,-8.293398,25.116976,-6.5075364,25.045252,5.6294713,26.465271,-9.723246,14.571793,-1.8626958,14.522309,2.6237948,12.120537,1513.720330443737,1284.1274832902639,2150.3586065573772,1788.8701864709972,866.0934364630805,501.54916363766336,0.14778912653688525,0.13835473047698235,0.22160506,0.32686576,0.22510365,0.1662395,0.2747784,0.39260292,0.51256686,0.26642647,0.16906892,0.22208917,0.35375303,0.26216072,1813.4662,1221.2587,0.10174908,0.09496525,26.565568368533018,12.327302947629335,1.92,48.07692307692308,0.0010909587,OAF_back_neutral.wav,0,not_depressed
-406.87567,91.581345,37.155853,87.7738,-11.978257,62.4743,-4.1580977,67.448845,-2.7918954,34.519875,-1.8963679,44.275677,-8.094089,29.05191,-9.782165,20.733,-7.1337547,30.111235,-3.498575,21.253693,-0.94387096,27.35506,-1.8241518,12.9223,-2.504004,16.359276,1660.198791279304,1334.7238700405876,2409.2955508474574,1916.7653850063916,926.1815094497207,547.2855549007777,0.1739853681144068,0.1399972251923634,0.1776352,0.26458585,0.2765023,0.08715836,0.19030266,0.20111904,0.31531605,0.5874808,0.31695166,0.12647186,0.16501291,0.19976023,1745.3646,1260.586,0.06804406,0.07242023,29.693615504802754,10.574067345429093,1.874,46.875,0.00082165044,OAF_bar_neutral.wav,0,not_depressed
-373.83362,104.01511,22.010647,83.77682,-8.848082,68.664246,5.395193,62.01251,-1.9102616,45.76247,-1.4201257,59.63365,-8.435869,33.43969,-7.9360876,28.386707,-10.698046,27.894855,-2.7445884,14.21473,-0.88480926,18.01286,-0.70236593,13.665998,5.463007,13.7790575,2075.3344693021277,1581.7313994109456,2943.359375,2186.1947661500776,979.8427459476133,586.2712963931558,0.21112823486328125,0.16835447019233185,0.31223533,0.37916666,0.35880515,0.22555722,0.13537917,0.24948567,0.24878529,0.4042706,0.32450393,0.16242218,0.14253345,0.2538568,2362.4243,1318.3679,0.09479864,0.08102574,27.697286083780455,12.11622799058015,2.016,44.642857142857146,0.0020975522,OAF_base_neutral.wav,0,not_depressed
-359.23972,116.793526,41.052727,94.214966,-20.21823,77.44625,-7.471087,51.319283,1.6827949,35.382496,-4.8448358,43.66698,-9.532799,27.738012,-4.6852794,21.44009,-5.072772,16.264038,1.6241692,23.260902,-4.3078127,14.71176,-4.486642,15.287482,2.1788726,17.133774,1685.0427758827407,1448.8638005954147,2394.595286885246,2099.158252718154,900.3576828906438,520.1640923748757,0.1759893698770492,0.16083071811386546,0.26357168,0.39152738,0.24294293,0.21617402,0.22264896,0.33939102,0.5112503,0.3154317,0.19651055,0.2447769,0.3110508,0.24946363,1944.5055,1241.4005,0.097636156,0.10357953,25.831846150475087,11.833008439751092,1.92,46.875,0.0018004819,OAF_bath_neutral.wav,0,not_depressed
-378.45728,104.23715,22.131325,75.99118,-13.470729,70.936874,8.957443,75.2122,-0.4120217,43.12281,-1.7784305,40.069874,0.07222997,37.014645,-10.540016,23.82058,-6.7619934,21.067654,-6.529254,18.514498,-7.121769,15.825173,-3.162357,12.978049,-0.5451294,17.77699,1891.6535769833245,1488.572799840921,2725.15368852459,2043.5440866581503,886.9282804968944,593.475334855269,0.20423764088114754,0.1617879105913849,0.07724965,0.29109228,0.19061776,0.2113923,0.281734,0.4293042,0.5619301,0.34313866,0.20623583,0.154131,0.1630973,0.053722646,2141.4114,1145.3025,0.10573063,0.10443969,28.616802514850598,12.237772741151247,1.948625,45.73170731707317,0.0016231783,OAF_bean_neutral.wav,0,not_depressed
-357.86862,101.22627,19.98422,75.95879,-18.253382,58.320923,5.0907674,57.66237,4.06836,34.390057,-4.620539,50.520775,-4.5074725,26.264776,-3.8829255,20.16219,-6.049091,24.980095,-2.2160897,14.563336,-3.647283,14.851295,-0.3375744,14.833632,4.330744,12.682471,1720.4251142628427,1384.962026421648,2491.1099137931033,1993.2217397976403,905.992264323797,486.1253026695614,0.17144564924568967,0.14374338382400076,0.26041746,0.30733496,0.31545004,0.2154544,0.10810115,0.20898789,0.23984055,0.34883207,0.37551782,0.22537531,0.15506074,0.20954418,2159.309,1282.2422,0.097711794,0.09631382,28.256977446585825,11.813894405864174,1.8444375,46.875,0.0018510568,OAF_beg_neutral.wav,0,not_depressed
-371.2806,97.169304,50.040154,101.6482,-1.0962994,72.33882,2.791043,53.42733,0.633403,47.698948,2.5967429,41.456253,3.3046923,33.47406,-4.626983,24.17578,-4.057657,20.160078,-5.8470645,13.071541,-8.52044,22.157337,-1.975236,16.61566,1.4367502,13.95818,1578.5774297090863,1532.5730952881015,2098.5991379310344,2035.3194210279332,828.120779099082,495.2740081218869,0.16195783943965517,0.16659797113800562,0.08360491,0.25080305,0.24358968,0.19096619,0.347755,0.37064612,0.40576762,0.29131368,0.17577559,0.12680663,0.2755482,0.23212212,1860.1323,1353.7863,0.09888214,0.0740928,28.330067554138896,12.650747248775506,1.824,117.1875,0.0021553112,OAF_boat_neutral.wav,0,not_depressed
-358.8763,101.64967,29.561832,83.43106,-9.459504,60.821625,-8.367469,47.41953,-4.9116673,50.22805,-1.901548,48.185272,-5.263427,29.228394,-6.987724,25.471964,-5.4086776,23.968288,-6.4228187,17.508347,-7.0289474,16.729553,0.1257198,16.18001,2.9635704,12.36835,1693.9748396407458,1393.1069364662974,2250.5208333333335,2056.449194590169,951.7106597295439,562.1755692332393,0.17845865885416667,0.1437567637874806,0.23080884,0.3549311,0.08759531,0.1285242,0.23488171,0.38159898,0.44433066,0.17612742,0.10002063,0.13009585,0.17608212,0.15781601,2098.6355,1326.3286,0.1045822,0.099729925,28.882066281798476,11.850822256593387,1.896625,50.67567567567568,0.0020748358,OAF_bone_neutral.wav,0,not_depressed
-365.77136,90.56528,28.399767,95.69402,-8.244773,69.31654,-0.6686354,58.978577,-1.6465824,46.198666,1.1835873,45.748283,-5.6603165,47.742973,-10.361289,30.813803,-5.5028415,23.352486,-1.7928748,14.089658,-2.6943088,19.27518,0.07755109,16.491577,2.7121491,13.866179,1758.6122349280186,1511.9586031420695,2571.514423076923,2266.5181763825553,903.4937905935705,577.1687844726488,0.17268254206730768,0.1510806685517094,0.15746543,0.23723483,0.29288638,0.11865182,0.3225433,0.35844672,0.37174588,0.33474132,0.12252741,0.07597187,0.27797362,0.21270673,1757.7046,1219.871,0.10361259,0.084177256,30.102350901417488,12.711684826477432,1.637125,46.875,0.0020775704,OAF_book_neutral.wav,0,not_depressed
-367.43887,93.19382,36.07867,88.80591,-14.938067,63.956776,-8.390744,57.813732,-1.2589538,45.65793,1.0797896,38.159405,-7.53697,36.24265,-12.000302,24.536716,-6.2367024,14.724089,-2.3694868,14.27224,-2.1379402,19.525312,-0.33970842,17.116512,2.7748678,13.55461,1702.8646598925422,1387.411136641599,2418.181818181818,2109.9446066711225,898.6219949392274,550.87316889006,0.16381392045454546,0.1277554979241467,0.18065466,0.3362734,0.31456038,0.17692842,0.37835544,0.37500295,0.4560523,0.46641877,0.17706224,0.14712164,0.32332626,0.24365729,1562.0205,1085.4287,0.08834323,0.09319268,28.9599131484293,12.695386991733638,1.728,42.61363636363637,0.0016561265,OAF_bought_neutral.wav,0,not_depressed
-401.41794,112.976555,29.940556,85.77701,-10.60208,57.80527,-3.8057034,50.29556,13.727532,46.64573,10.2849245,47.084698,-3.8316362,31.09107,-13.949727,26.925726,-8.814307,25.534437,-4.719838,16.848951,-5.3873415,19.83001,-1.8008718,16.219791,1.2343394,15.498293,1557.127016444759,1372.309461267525,2371.219758064516,2204.2483936000153,945.6304119479686,628.0270387253582,0.15201297883064516,0.1367393309174002,0.116251685,0.25415346,0.22548072,0.117720835,0.3296355,0.3439025,0.45917976,0.27489164,0.15194713,0.14238027,0.16720937,0.1308079,2021.8091,1286.864,0.06752515,0.06429945,27.996718138679704,13.02920030645502,1.9703125,125.0,0.0028616916,OAF_burn_neutral.wav,0,not_depressed
-367.41623,121.8427,36.913044,89.6282,-22.764708,73.99465,-2.4786532,68.10873,-0.8154335,44.43159,-1.1077257,49.102585,-9.586948,31.346184,-5.1082315,28.887926,-3.3718188,20.926329,0.8431329,20.261473,-0.23617055,19.576551,-2.5796678,14.881128,2.2479596,10.8494835,1932.1514934491984,1372.537827943205,2761.988146551724,1929.470561149838,956.3777652455585,553.5163841216123,0.1912126212284483,0.1400711711737312,0.21792574,0.27522734,0.3166413,0.17727818,0.19280824,0.36472696,0.3607621,0.49515557,0.28696397,0.21281578,0.17072561,0.26097098,2104.9521,1200.2137,0.08269064,0.07329832,27.37162256253375,12.013698249745863,1.843,50.67567567567568,0.0018588894,OAF_cab_neutral.wav,0,not_depressed
-346.40387,98.37168,53.17788,104.462944,-20.41187,69.56165,-10.616833,57.722733,-5.1575446,63.26338,6.5393786,51.359608,-6.758537,43.077385,-18.001892,27.415014,-11.373479,18.06669,-12.101232,24.867794,-8.678794,23.707466,-2.4639719,21.062157,2.0847166,13.314611,1685.4634548213762,1400.209658965355,2505.1136363636365,2165.3654994757194,982.7951177784576,539.0951659622112,0.1583984375,0.12908323470295718,0.19092165,0.32228196,0.16860028,0.12802899,0.28964493,0.27623647,0.4367332,0.3184931,0.15051673,0.21660835,0.348964,0.19211411,1605.5469,1189.1426,0.13560903,0.08948311,31.29482580121308,12.357456460251985,1.7538125,81.52173913043478,0.0016650615,OAF_calm_neutral.wav,0,not_depressed
-353.66873,117.02003,26.791735,84.398026,-3.2018383,56.384987,9.78379,57.19475,-2.4832058,42.36443,-2.5666935,52.5709,-5.3141193,31.556488,-7.093528,29.186249,-10.852093,26.582972,-4.375123,14.44997,-6.31518,19.796158,-4.810977,12.609962,2.329006,15.338789,1938.79786464901,1498.700378344323,2971.0181451612902,2239.4748799555673,1028.3093095020681,607.2639319962111,0.19781691028225806,0.1579821766737653,0.371625,0.39666057,0.19131483,0.18870005,0.26757234,0.46112266,0.49784845,0.31623363,0.19346574,0.17001925,0.15589657,0.22908713,2162.917,1211.2338,0.10152385,0.09078591,28.031642225968294,11.81302974888332,1.976625,46.875,0.001655387,OAF_came_neutral.wav,0,not_depressed
